hour,rides,date,month,day_name,day_of_week,hour_of_day,day_of_year,is_weekend,is_federal_holiday,hour_sin,hour_cos,dow_sin,dow_cos,month_number,month_sin,month_cos,is_weekend_int,is_federal_holiday_int,days_since_start,lag_24h,lag_168h,rolling_24h_prior_day,rolling_168h_prior_day
2024-01-21 03:00:00,188,2024-01-21,2024-01,Sunday,6,3,21,True,False,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387,1,0,20.125,200.0,393.0,1854.5833333333333,1956.8392857142858
2024-01-21 04:00:00,152,2024-01-21,2024-01,Sunday,6,4,21,True,False,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387,1,0,20.166666666666668,144.0,235.0,1852.5,1956.827380952381
2024-01-21 05:00:00,136,2024-01-21,2024-01,Sunday,6,5,21,True,False,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387,1,0,20.208333333333332,158.0,192.0,1835.75,1956.2738095238096
2024-01-21 06:00:00,293,2024-01-21,2024-01,Sunday,6,6,21,True,False,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387,1,0,20.25,364.0,435.0,1789.25,1954.875
2024-01-21 07:00:00,559,2024-01-21,2024-01,Sunday,6,7,21,True,False,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387,1,0,20.291666666666668,725.0,803.0,1688.875,1953.0059523809523
2024-01-21 08:00:00,917,2024-01-21,2024-01,Sunday,6,8,21,True,False,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387,1,0,20.333333333333332,1421.0,1429.0,1555.75,1948.4880952380952
2024-01-21 09:00:00,1517,2024-01-21,2024-01,Sunday,6,9,21,True,False,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387,1,0,20.375,1860.0,2507.0,1512.1666666666667,1940.642857142857
2024-01-21 10:00:00,2124,2024-01-21,2024-01,Sunday,6,10,21,True,False,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387,1,0,20.416666666666668,2401.0,3386.0,1525.2916666666667,1926.4940476190477
2024-01-21 11:00:00,2639,2024-01-21,2024-01,Sunday,6,11,21,True,False,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387,1,0,20.458333333333332,2803.0,4290.0,1573.3333333333333,1907.595238095238
2024-01-21 12:00:00,2897,2024-01-21,2024-01,Sunday,6,12,21,True,False,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387,1,0,20.5,2968.0,4494.0,1627.3333333333333,1894.077380952381
2024-01-21 13:00:00,3152,2024-01-21,2024-01,Sunday,6,13,21,True,False,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387,1,0,20.541666666666668,3106.0,3645.0,1685.5,1881.2559523809523
2024-01-21 14:00:00,3266,2024-01-21,2024-01,Sunday,6,14,21,True,False,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387,1,0,20.583333333333332,3133.0,3714.0,1732.4166666666667,1866.3035714285713
2024-01-21 15:00:00,3354,2024-01-21,2024-01,Sunday,6,15,21,True,False,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387,1,0,20.625,3069.0,3869.0,1759.25,1850.404761904762
2024-01-21 16:00:00,3089,2024-01-21,2024-01,Sunday,6,16,21,True,False,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387,1,0,20.666666666666668,2821.0,3889.0,1751.5416666666667,1835.1964285714287
2024-01-21 17:00:00,2655,2024-01-21,2024-01,Sunday,6,17,21,True,False,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387,1,0,20.708333333333332,2370.0,3102.0,1695.0416666666667,1824.779761904762
2024-01-21 18:00:00,2402,2024-01-21,2024-01,Sunday,6,18,21,True,False,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387,1,0,20.75,2133.0,2631.0,1637.75,1816.404761904762
2024-01-21 19:00:00,1729,2024-01-21,2024-01,Sunday,6,19,21,True,False,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387,1,0,20.791666666666668,1788.0,2212.0,1598.5833333333333,1809.3869047619048
2024-01-21 20:00:00,1272,2024-01-21,2024-01,Sunday,6,20,21,True,False,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387,1,0,20.833333333333332,1353.0,1745.0,1579.4166666666667,1804.0357142857142
2024-01-21 21:00:00,1131,2024-01-21,2024-01,Sunday,6,21,21,True,False,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387,1,0,20.875,1045.0,1309.0,1565.4583333333333,1800.1607142857142
2024-01-21 22:00:00,880,2024-01-21,2024-01,Sunday,6,22,21,True,False,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387,1,0,20.916666666666668,918.0,1162.0,1555.1666666666667,1796.5833333333333
2024-01-21 23:00:00,541,2024-01-21,2024-01,Sunday,6,23,21,True,False,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1,0.49999999999999994,0.8660254037844387,1,0,20.958333333333332,869.0,1071.0,1549.3333333333333,1792.732142857143
2024-01-22 00:00:00,324,2024-01-22,2024-01,Monday,0,0,22,False,False,0.0,1.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.0,650.0,649.0,1545.875,1790.2916666666667
2024-01-22 01:00:00,153,2024-01-22,2024-01,Monday,0,1,22,False,False,0.25881904510252074,0.9659258262890683,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.041666666666668,441.0,318.0,1544.1666666666667,1788.125
2024-01-22 02:00:00,104,2024-01-22,2024-01,Monday,0,2,22,False,False,0.49999999999999994,0.8660254037844387,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.083333333333332,295.0,198.0,1543.125,1787.0059523809523
2024-01-22 03:00:00,98,2024-01-22,2024-01,Monday,0,3,22,False,False,0.7071067811865476,0.7071067811865476,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.125,188.0,135.0,1542.625,1785.7857142857142
2024-01-22 04:00:00,148,2024-01-22,2024-01,Monday,0,4,22,False,False,0.8660254037844386,0.5000000000000001,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.166666666666668,152.0,158.0,1542.9583333333333,1785.2916666666667
2024-01-22 05:00:00,656,2024-01-22,2024-01,Monday,0,5,22,False,False,0.9659258262890683,0.25881904510252074,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.208333333333332,136.0,348.0,1542.0416666666667,1784.9583333333333
2024-01-22 06:00:00,1764,2024-01-22,2024-01,Monday,0,6,22,False,False,1.0,6.123233995736766e-17,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.25,293.0,766.0,1539.0833333333333,1784.1130952380952
2024-01-22 07:00:00,3622,2024-01-22,2024-01,Monday,0,7,22,False,False,0.9659258262890683,-0.25881904510252063,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.291666666666668,559.0,1263.0,1532.1666666666667,1782.6607142857142
2024-01-22 08:00:00,5778,2024-01-22,2024-01,Monday,0,8,22,False,False,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.333333333333332,917.0,2022.0,1511.1666666666667,1779.6130952380952
2024-01-22 09:00:00,3886,2024-01-22,2024-01,Monday,0,9,22,False,False,0.7071067811865476,-0.7071067811865475,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.375,1517.0,2364.0,1496.875,1773.720238095238
2024-01-22 10:00:00,2437,2024-01-22,2024-01,Monday,0,10,22,False,False,0.49999999999999994,-0.8660254037844387,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.416666666666668,2124.0,2767.0,1485.3333333333333,1766.2083333333333
2024-01-22 11:00:00,2398,2024-01-22,2024-01,Monday,0,11,22,False,False,0.258819045102521,-0.9659258262890682,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.458333333333332,2639.0,3042.0,1478.5,1756.3809523809523
2024-01-22 12:00:00,2780,2024-01-22,2024-01,Monday,0,12,22,False,False,1.2246467991473532e-16,-1.0,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.5,2897.0,3263.0,1475.5416666666667,1746.875
2024-01-22 13:00:00,2953,2024-01-22,2024-01,Monday,0,13,22,False,False,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.541666666666668,3152.0,3429.0,1477.4583333333333,1743.9404761904761
2024-01-22 14:00:00,3504,2024-01-22,2024-01,Monday,0,14,22,False,False,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.583333333333332,3266.0,3570.0,1483.0,1741.2738095238096
2024-01-22 15:00:00,4063,2024-01-22,2024-01,Monday,0,15,22,False,False,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.625,3354.0,3887.0,1494.875,1738.2083333333333
2024-01-22 16:00:00,4886,2024-01-22,2024-01,Monday,0,16,22,False,False,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.666666666666668,3089.0,3726.0,1506.0416666666667,1733.4464285714287
2024-01-22 17:00:00,5060,2024-01-22,2024-01,Monday,0,17,22,False,False,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.708333333333332,2655.0,3610.0,1517.9166666666667,1730.7857142857142
2024-01-22 18:00:00,5741,2024-01-22,2024-01,Monday,0,18,22,False,False,-1.0,-1.8369701987210297e-16,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.75,2402.0,3314.0,1529.125,1729.422619047619
2024-01-22 19:00:00,3979,2024-01-22,2024-01,Monday,0,19,22,False,False,-0.9659258262890684,0.2588190451025203,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.791666666666668,1729.0,2647.0,1526.6666666666667,1726.547619047619
2024-01-22 20:00:00,2639,2024-01-22,2024-01,Monday,0,20,22,False,False,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.833333333333332,1272.0,1831.0,1523.2916666666667,1723.732142857143
2024-01-22 21:00:00,1899,2024-01-22,2024-01,Monday,0,21,22,False,False,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.875,1131.0,1087.0,1526.875,1722.672619047619
2024-01-22 22:00:00,1360,2024-01-22,2024-01,Monday,0,22,22,False,False,-0.5000000000000004,0.8660254037844384,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.916666666666668,880.0,668.0,1525.2916666666667,1720.9940476190477
2024-01-22 23:00:00,802,2024-01-22,2024-01,Monday,0,23,22,False,False,-0.25881904510252157,0.9659258262890681,0.0,1.0,1,0.49999999999999994,0.8660254037844387,0,0,21.958333333333332,541.0,461.0,1511.625,1717.8392857142858
2024-01-23 00:00:00,483,2024-01-23,2024-01,Tuesday,1,0,23,False,False,0.0,1.0,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.0,324.0,223.0,1498.0416666666667,1715.904761904762
2024-01-23 01:00:00,220,2024-01-23,2024-01,Tuesday,1,1,23,False,False,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.041666666666668,153.0,96.0,1486.0416666666667,1714.922619047619
2024-01-23 02:00:00,144,2024-01-23,2024-01,Tuesday,1,2,23,False,False,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.083333333333332,104.0,87.0,1478.0833333333333,1714.3630952380952
2024-01-23 03:00:00,113,2024-01-23,2024-01,Tuesday,1,3,23,False,False,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.125,98.0,52.0,1474.3333333333333,1714.142857142857
2024-01-23 04:00:00,182,2024-01-23,2024-01,Tuesday,1,4,23,False,False,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.166666666666668,148.0,97.0,1474.1666666666667,1714.0833333333333
2024-01-23 05:00:00,767,2024-01-23,2024-01,Tuesday,1,5,23,False,False,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.208333333333332,656.0,385.0,1495.8333333333333,1715.9166666666667
2024-01-23 06:00:00,2200,2024-01-23,2024-01,Tuesday,1,6,23,False,False,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.25,1764.0,989.0,1557.125,1721.857142857143
2024-01-23 07:00:00,4552,2024-01-23,2024-01,Tuesday,1,7,23,False,False,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.291666666666668,3622.0,1756.0,1684.75,1735.8988095238096
2024-01-23 08:00:00,7268,2024-01-23,2024-01,Tuesday,1,8,23,False,False,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.333333333333332,5778.0,2579.0,1887.2916666666667,1758.2559523809523
2024-01-23 09:00:00,4914,2024-01-23,2024-01,Tuesday,1,9,23,False,False,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.375,3886.0,1570.0,1986.0,1767.3154761904761
2024-01-23 10:00:00,2585,2024-01-23,2024-01,Tuesday,1,10,23,False,False,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.416666666666668,2437.0,872.0,1999.0416666666667,1765.3511904761904
2024-01-23 11:00:00,1961,2024-01-23,2024-01,Tuesday,1,11,23,False,False,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.458333333333332,2398.0,777.0,1989.0,1761.517857142857
2024-01-23 12:00:00,2112,2024-01-23,2024-01,Tuesday,1,12,23,False,False,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.5,2780.0,973.0,1984.125,1758.642857142857
2024-01-23 13:00:00,2872,2024-01-23,2024-01,Tuesday,1,13,23,False,False,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.541666666666668,2953.0,1089.0,1975.8333333333333,1755.8095238095239
2024-01-23 14:00:00,3465,2024-01-23,2024-01,Tuesday,1,14,23,False,False,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.583333333333332,3504.0,1341.0,1985.75,1755.4166666666667
2024-01-23 15:00:00,4140,2024-01-23,2024-01,Tuesday,1,15,23,False,False,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.625,4063.0,1478.0,2015.2916666666667,1756.4642857142858
2024-01-23 16:00:00,5082,2024-01-23,2024-01,Tuesday,1,16,23,False,False,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.666666666666668,4886.0,1802.0,2090.1666666666665,1763.3690476190477
2024-01-23 17:00:00,7131,2024-01-23,2024-01,Tuesday,1,17,23,False,False,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.708333333333332,5060.0,2899.0,2190.375,1772.0
2024-01-23 18:00:00,6803,2024-01-23,2024-01,Tuesday,1,18,23,False,False,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.75,5741.0,2768.0,2329.5,1786.4464285714287
2024-01-23 19:00:00,4901,2024-01-23,2024-01,Tuesday,1,19,23,False,False,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.791666666666668,3979.0,2014.0,2423.25,1794.375
2024-01-23 20:00:00,3287,2024-01-23,2024-01,Tuesday,1,20,23,False,False,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.833333333333332,2639.0,1337.0,2480.2083333333335,1799.1845238095239
2024-01-23 21:00:00,2490,2024-01-23,2024-01,Tuesday,1,21,23,False,False,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.875,1899.0,997.0,2512.2083333333335,1804.017857142857
2024-01-23 22:00:00,1954,2024-01-23,2024-01,Tuesday,1,22,23,False,False,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.916666666666668,1360.0,721.0,2532.2083333333335,1808.1369047619048
2024-01-23 23:00:00,994,2024-01-23,2024-01,Tuesday,1,23,23,False,False,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1,0.49999999999999994,0.8660254037844387,0,0,22.958333333333332,802.0,430.0,2543.0833333333335,1810.1666666666667
2024-01-24 00:00:00,568,2024-01-24,2024-01,Wednesday,2,0,24,False,False,0.0,1.0,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.0,483.0,248.0,2549.7083333333335,1811.7142857142858
2024-01-24 01:00:00,315,2024-01-24,2024-01,Wednesday,2,1,24,False,False,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.041666666666668,220.0,141.0,2552.5,1812.452380952381
2024-01-24 02:00:00,177,2024-01-24,2024-01,Wednesday,2,2,24,False,False,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.083333333333332,144.0,91.0,2554.1666666666665,1812.7916666666667
2024-01-24 03:00:00,141,2024-01-24,2024-01,Wednesday,2,3,24,False,False,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.125,113.0,66.0,2554.7916666666665,1813.154761904762
2024-01-24 04:00:00,191,2024-01-24,2024-01,Wednesday,2,4,24,False,False,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.166666666666668,182.0,110.0,2556.2083333333335,1813.6607142857142
2024-01-24 05:00:00,750,2024-01-24,2024-01,Wednesday,2,5,24,False,False,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.208333333333332,767.0,489.0,2560.8333333333335,1815.9345238095239
2024-01-24 06:00:00,2058,2024-01-24,2024-01,Wednesday,2,6,24,False,False,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.25,2200.0,1267.0,2579.0,1823.142857142857
2024-01-24 07:00:00,3693,2024-01-24,2024-01,Wednesday,2,7,24,False,False,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.291666666666668,4552.0,2702.0,2617.75,1839.7857142857142
2024-01-24 08:00:00,6766,2024-01-24,2024-01,Wednesday,2,8,24,False,False,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.333333333333332,7268.0,4152.0,2679.8333333333335,1867.6964285714287
2024-01-24 09:00:00,5102,2024-01-24,2024-01,Wednesday,2,9,24,False,False,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.375,4914.0,2810.0,2722.6666666666665,1887.6011904761904
2024-01-24 10:00:00,3403,2024-01-24,2024-01,Wednesday,2,10,24,False,False,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.416666666666668,2585.0,1743.0,2728.8333333333335,1897.797619047619
2024-01-24 11:00:00,2988,2024-01-24,2024-01,Wednesday,2,11,24,False,False,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.458333333333332,1961.0,1603.0,2710.625,1904.845238095238
2024-01-24 12:00:00,3330,2024-01-24,2024-01,Wednesday,2,12,24,False,False,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.5,2112.0,1828.0,2682.7916666666665,1911.625
2024-01-24 13:00:00,3154,2024-01-24,2024-01,Wednesday,2,13,24,False,False,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.541666666666668,2872.0,1966.0,2679.4166666666665,1922.2380952380952
2024-01-24 14:00:00,3237,2024-01-24,2024-01,Wednesday,2,14,24,False,False,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.583333333333332,3465.0,2273.0,2677.7916666666665,1934.8809523809523
2024-01-24 15:00:00,3424,2024-01-24,2024-01,Wednesday,2,15,24,False,False,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.625,4140.0,2669.0,2681.0,1950.7261904761904
2024-01-24 16:00:00,4086,2024-01-24,2024-01,Wednesday,2,16,24,False,False,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.666666666666668,5082.0,3178.0,2689.1666666666665,1970.25
2024-01-24 17:00:00,5652,2024-01-24,2024-01,Wednesday,2,17,24,False,False,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.708333333333332,7131.0,4257.0,2775.4583333333335,1995.4404761904761
2024-01-24 18:00:00,5287,2024-01-24,2024-01,Wednesday,2,18,24,False,False,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.75,6803.0,3731.0,2819.7083333333335,2019.4583333333333
2024-01-24 19:00:00,3431,2024-01-24,2024-01,Wednesday,2,19,24,False,False,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.791666666666668,4901.0,2657.0,2858.125,2036.642857142857
2024-01-24 20:00:00,2660,2024-01-24,2024-01,Wednesday,2,20,24,False,False,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.833333333333332,3287.0,1749.0,2885.125,2048.25
2024-01-24 21:00:00,2366,2024-01-24,2024-01,Wednesday,2,21,24,False,False,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.875,2490.0,1314.0,2909.75,2057.1369047619046
2024-01-24 22:00:00,1920,2024-01-24,2024-01,Wednesday,2,22,24,False,False,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.916666666666668,1954.0,1017.0,2934.5,2064.4761904761904
2024-01-24 23:00:00,1170,2024-01-24,2024-01,Wednesday,2,23,24,False,False,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,1,0.49999999999999994,0.8660254037844387,0,0,23.958333333333332,994.0,680.0,2942.5,2067.8333333333335
2024-01-25 00:00:00,551,2024-01-25,2024-01,Thursday,3,0,25,False,False,0.0,1.0,0.43388373911755823,-0.900968867902419,1,0.49999999999999994,0.8660254037844387,0,0,24.0,568.0,357.0,2946.0416666666665,2069.7380952380954
2024-01-25 01:00:00,303,2024-01-25,2024-01,Thursday,3,1,25,False,False,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,1,0.49999999999999994,0.8660254037844387,0,0,24.041666666666668,315.0,159.0,2950.0,2070.7738095238096
2024-01-25 02:00:00,190,2024-01-25,2024-01,Thursday,3,2,25,False,False,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0.49999999999999994,0.8660254037844387,0,0,24.083333333333332,177.0,99.0,2951.375,2071.285714285714
2024-01-25 03:00:00,108,2024-01-25,2024-01,Thursday,3,3,25,False,False,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,1,0.49999999999999994,0.8660254037844387,0,0,24.125,141.0,61.0,2952.5416666666665,2071.7321428571427
2024-01-25 04:00:00,128,2024-01-25,2024-01,Thursday,3,4,25,False,False,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0.49999999999999994,0.8660254037844387,0,0,24.166666666666668,191.0,140.0,2952.9166666666665,2072.214285714286
2024-01-25 05:00:00,458,2024-01-25,2024-01,Thursday,3,5,25,False,False,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,1,0.49999999999999994,0.8660254037844387,0,0,24.208333333333332,750.0,539.0,2952.2083333333335,2073.7678571428573
2024-01-25 06:00:00,1264,2024-01-25,2024-01,Thursday,3,6,25,False,False,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,1,0.49999999999999994,0.8660254037844387,0,0,24.25,2058.0,1487.0,2946.2916666666665,2078.4761904761904
2024-01-25 07:00:00,2925,2024-01-25,2024-01,Thursday,3,7,25,False,False,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,1,0.49999999999999994,0.8660254037844387,0,0,24.291666666666668,3693.0,3201.0,2910.5,2084.375
2024-01-25 08:00:00,4059,2024-01-25,2024-01,Thursday,3,8,25,False,False,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0.49999999999999994,0.8660254037844387,0,0,24.333333333333332,6766.0,5098.0,2889.5833333333335,2099.934523809524
2024-01-25 09:00:00,3372,2024-01-25,2024-01,Thursday,3,9,25,False,False,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1,0.49999999999999994,0.8660254037844387,0,0,24.375,5102.0,3334.0,2897.4166666666665,2113.5773809523807
2024-01-25 10:00:00,2178,2024-01-25,2024-01,Thursday,3,10,25,False,False,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0.49999999999999994,0.8660254037844387,0,0,24.416666666666668,3403.0,2310.0,2931.5,2123.4583333333335
